"","Year","Month","Day","Hour","Minute","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"546",2007,1,26,19,0,305,13.7,17.8,5.13,11.11,7.68,NA,1015.7,5.4,19.6,3.5,NA,NA
"547",2007,1,26,20,0,304,13.4,18,4.6,10,7.24,NA,1015.5,6,19.6,0.2,NA,NA
"548",2007,1,26,21,0,305,12.9,16.8,5.17,11.11,7.71,NA,1015.9,6,19.6,1.3,NA,NA
"549",2007,1,26,22,0,311,13.3,17,4.53,11.11,7.17,NA,1016.7,6.6,19.6,1.2,NA,NA
"550",2007,1,26,23,0,313,12.1,15.6,4.34,11.11,7.04,NA,1017.4,6.7,19.6,2,NA,NA
"551",2007,1,27,0,0,299,12.9,15.8,4.32,10,7.23,NA,1017.8,7.1,19.6,2.6,NA,NA
"552",2007,1,27,1,0,298,11.5,14.6,3.99,10,7.08,NA,1017.9,7.4,19.6,2.1,NA,NA
"553",2007,1,27,2,0,302,11.3,14.1,4.33,10,7.14,NA,1018.3,7.9,19.6,3.3,NA,NA
"554",2007,1,27,3,0,292,10.4,13.6,3.84,11.11,6.9,NA,1018.4,8.4,19.6,2.5,NA,NA
"555",2007,1,27,4,0,295,9.7,12.8,3.47,10,6.51,NA,1018.3,9.5,19.6,4,NA,NA
"556",2007,1,27,5,0,301,9.9,12.8,3.28,10,6.53,NA,1018.1,10.3,19.6,3.8,NA,NA
"557",2007,1,27,6,0,291,10,13.1,3.25,9.09,6.4,NA,1017.9,11,19.6,4.1,NA,NA
"558",2007,1,27,7,0,293,9.3,13.2,3.25,9.09,6.4,NA,1017.6,11.9,19.6,4.9,NA,NA
"559",2007,1,27,8,0,285,8.4,10.7,2.97,10,6.3,NA,1017.4,12.5,19.6,5,NA,NA
"560",2007,1,27,9,0,278,8.4,11.2,2.93,9.09,6.38,NA,1016.7,13.8,19.6,6.5,NA,NA
"561",2007,1,27,10,0,273,8.9,11.1,2.86,9.09,6.37,NA,1016.5,14.6,19.6,7.2,NA,NA
"562",2007,1,27,11,0,273,9.6,11.8,2.69,10,6.12,NA,1016.7,15,19.7,8.5,NA,NA
"595",2007,1,28,20,0,322,7.1,9.3,3,9.09,6.99,NA,998.8,14.1,19.6,12.4,NA,NA
"596",2007,1,28,21,0,292,5,6.7,3,8.33,6.94,NA,999.2,14.9,19.6,10.8,NA,NA
"598",2007,1,28,23,0,303,11.6,14.1,3.53,10,7.32,NA,999.5,15.1,19.6,13.7,NA,NA
"599",2007,1,29,0,0,288,10.2,12.8,3.58,10,7.13,NA,1000.1,15.7,19.6,12,NA,NA
"600",2007,1,29,1,0,281,11.2,13.5,3.36,10,6.83,NA,1000.8,16,19.6,10.9,NA,NA
"601",2007,1,29,2,0,281,10.6,13.2,3.64,10,6.8,NA,1000.8,15.8,19.6,10.5,NA,NA
"606",2007,1,29,7,0,282,18.9,23.3,4.26,10,6.83,NA,996.9,13.9,19.1,10.3,NA,NA
"607",2007,1,29,8,0,287,17.4,23.6,4.57,10,6.68,NA,999,12.1,19.1,7.6,NA,NA
"608",2007,1,29,9,0,294,19.2,25.8,5.17,9.09,7.11,NA,1000.8,11,19.1,7.5,NA,NA
"609",2007,1,29,10,0,289,19.1,24.6,5.17,10,7.22,NA,1003.1,9.2,19.1,6.2,NA,NA
"610",2007,1,29,11,0,289,17.4,25.1,6,9.09,7.65,NA,1005.2,7.7,19.1,5,NA,NA
"611",2007,1,29,12,0,287,15.8,20.7,6.35,10,7.88,NA,1007.5,6.5,19.1,6.3,NA,NA
"612",2007,1,29,13,0,312,17,22,7.71,10,8.36,NA,1009.3,7.4,19.1,3.6,NA,NA
"613",2007,1,29,14,0,313,16.5,20.9,7.16,11.11,8.49,NA,1011.1,7.7,19.1,2.7,NA,NA
"614",2007,1,29,15,0,315,15.3,19.6,6.52,11.11,8.32,NA,1012.3,7.5,19.1,2.7,NA,NA
"615",2007,1,29,16,0,306,13.9,17.7,6.95,11.11,8.56,NA,1013.1,7.1,19.1,3.4,NA,NA
"616",2007,1,29,17,0,325,13.4,18.4,6.27,11.11,8.08,NA,1013,6.7,19.1,2.6,NA,NA
"617",2007,1,29,18,0,307,11.9,14.5,5.94,11.11,8.12,NA,1013.4,7.5,19.1,1.3,NA,NA
"618",2007,1,29,19,0,308,11.2,14.5,5.53,11.11,8.17,NA,1014.1,7.5,19.1,2,NA,NA
"619",2007,1,29,20,0,304,10.4,12.9,5.6,10,8.04,NA,1014.8,7.4,19.1,1,NA,NA
"620",2007,1,29,21,0,316,11.9,15.8,4.97,10,7.62,NA,1015.3,7.7,19.1,3.8,NA,NA
"621",2007,1,29,22,0,319,10.7,13.8,4.85,10,7.59,NA,1015.9,7.7,19.1,2.6,NA,NA
"622",2007,1,29,23,0,311,12.5,15.6,4.3,10,7.33,NA,1016.9,7.5,19.1,2.3,NA,NA
"623",2007,1,30,0,0,313,10.3,13.9,4.44,10,7.39,NA,1017.5,7.9,19.1,1.1,NA,NA
"624",2007,1,30,1,0,305,10.1,12.9,4.17,9.09,7.18,NA,1017.9,7.9,19.1,1.4,NA,NA
"625",2007,1,30,2,0,302,10.8,14.5,3.9,10,7.07,NA,1018.7,7.8,19.1,1,NA,NA
"626",2007,1,30,3,0,292,7.4,11.2,3.72,11.11,6.93,NA,1019,7.6,19.1,-0.4,NA,NA
"627",2007,1,30,4,0,297,9.1,12.7,3.83,11.11,7.27,NA,1019.3,7.9,19.1,0.6,NA,NA
"628",2007,1,30,5,0,287,9.7,12.9,3.63,10,7.13,NA,1019.5,8,19.1,0.9,NA,NA
"629",2007,1,30,6,0,296,8.6,11.3,3.22,10,6.66,NA,1019.2,8.2,19.1,1.2,NA,NA
"630",2007,1,30,7,0,278,8.7,11.3,3.01,9.09,6.42,NA,1019.1,8.6,19.1,0.5,NA,NA
"631",2007,1,30,8,0,290,9.5,12.2,3.25,10,6.55,NA,1019.1,8.7,19.1,1.4,NA,NA
"632",2007,1,30,9,0,275,8.2,11,3.14,10,6.8,NA,1019.6,8.6,19.1,0.3,NA,NA
"633",2007,1,30,10,0,299,8.8,11.7,3.07,10,6.52,NA,1019.6,8.6,19.1,1.2,NA,NA
"634",2007,1,30,11,0,285,8.2,11.1,2.85,10,6.38,NA,1019.9,8.8,19.1,1.3,NA,NA
"635",2007,1,30,12,0,284,7.4,10,2.71,10,6.38,NA,1020.5,9,19.1,2.3,NA,NA
"636",2007,1,30,13,0,278,8.1,10.5,2.54,9.09,6.08,NA,1020.8,9.4,19.3,2.1,NA,NA
"637",2007,1,30,14,0,281,7.3,10,2.61,9.09,6.31,NA,1021.2,9.4,19.5,2.3,NA,NA
"638",2007,1,30,15,0,273,6.7,10.8,2.45,9.09,6.14,NA,1021.2,9.7,19.5,2.7,NA,NA
"639",2007,1,30,16,0,271,7.9,11.8,2.21,9.09,5.88,NA,1021.1,10.3,19.5,4.4,NA,NA
"650",2007,1,31,3,0,272,11.5,13.9,2.79,6.67,5.57,NA,1012.7,15.6,19.5,8.9,NA,NA
"652",2007,1,31,5,0,276,13.6,16.6,3.23,7.69,6.04,NA,1011.3,16,19.5,5.7,NA,NA
"653",2007,1,31,6,0,286,13.3,17.1,3.36,7.69,6,NA,1010.4,15.6,19.6,7.3,NA,NA
"654",2007,1,31,7,0,296,11.4,14.6,3.4,7.69,6.19,NA,1010.4,14.6,19.6,7.5,NA,NA
"655",2007,1,31,8,0,297,11,13.4,3.19,7.69,6,NA,1010.3,14.1,19.6,7.2,NA,NA
"656",2007,1,31,9,0,301,10.2,13.2,3.19,8.33,6.2,NA,1010.3,13.5,19.5,5.5,NA,NA
"657",2007,1,31,10,0,292,10.4,12.7,3.17,8.33,6.16,NA,1010.4,13.3,19.5,6.1,NA,NA
"658",2007,1,31,11,0,283,8.6,11.5,3.09,8.33,6.4,NA,1010.3,13.3,19.5,3.9,NA,NA
"660",2007,1,31,13,0,298,13.1,16.8,2.7,9.09,5.94,NA,1010.7,12.8,19.1,7.6,NA,NA
"661",2007,1,31,14,0,278,15.9,19.1,3.21,8.33,6.12,NA,1011.6,12.8,19.1,NA,NA,NA
"662",2007,1,31,15,0,314,15.3,19.2,3.33,8.33,6.13,NA,1013.4,11,19.1,5.9,NA,NA
"663",2007,1,31,16,0,309,14.2,18.1,3.9,7.69,6.35,NA,1015.2,10,19.1,4.3,NA,NA
"664",2007,1,31,17,0,307,14.2,18.9,4.36,9.09,6.7,NA,1016.3,9,19.1,3.9,NA,NA
"665",2007,1,31,18,0,306,14,17.9,4,8.33,6.62,NA,1016.4,8.7,19.1,1.7,NA,NA
"666",2007,1,31,19,0,319,13.1,16.7,4.36,8.33,6.83,NA,1016.9,8.5,19.1,1.7,NA,NA
"667",2007,1,31,20,0,336,12.4,16.4,3.96,9.09,6.7,NA,1017.3,8.4,19.1,2.2,NA,NA
"668",2007,1,31,21,0,346,11.3,15.8,3.98,8.33,6.67,NA,1018.3,8.4,19.1,2.7,NA,NA
"669",2007,1,31,22,0,352,9.6,12.6,3.92,9.09,6.68,NA,1019.1,8.5,19.1,1.9,NA,NA
"670",2007,1,31,23,0,340,7.8,10.6,3.79,9.09,6.84,NA,1019.8,8.4,19.1,1,NA,NA
"671",2007,2,1,0,0,341,7.8,11,3.14,9.09,6.63,NA,1020.5,8.9,19.1,1.4,NA,NA
"672",2007,2,1,1,0,342,5.5,8.4,3.13,9.09,6.51,NA,1020.6,8.9,19.1,0.2,NA,NA
"673",2007,2,1,2,0,345,3.5,6.3,2.62,9.09,6.44,NA,1021.3,8.9,19.1,0.2,NA,NA
"674",2007,2,1,3,0,353,4.5,6.4,2.78,9.09,6.51,NA,1021.2,9,19.1,0.1,NA,NA
"705",2007,2,2,10,0,297,5.1,6.6,4.08,9.09,7.22,NA,1005.5,18,19.1,NA,NA,NA
"716",2007,2,2,21,0,289,2.7,4.4,4.42,10,8.3,NA,1004.3,19.8,19.6,18.9,NA,NA
"717",2007,2,2,22,0,273,2.7,3.7,3.65,11.11,7.8,NA,1004.7,19.9,19.6,19,NA,NA
"725",2007,2,3,6,0,273,14.1,17.2,4.66,10,7.02,NA,1009.5,18.7,19.5,14.7,NA,NA
"726",2007,2,3,7,0,274,14,18.3,4.26,10,6.73,NA,1010.2,17.3,19.5,12.7,NA,NA
"727",2007,2,3,8,0,280,12.4,15.4,4.49,9.09,6.86,NA,1011.1,16.8,19.5,12.1,NA,NA
"728",2007,2,3,9,0,276,12.6,15.2,4.07,10,6.7,NA,1011.5,16,19.5,10.6,NA,NA
"729",2007,2,3,10,0,287,11.5,14.5,3.93,9.09,6.82,NA,1012.4,15.4,19.5,10.9,NA,NA
"730",2007,2,3,11,0,279,10.7,13.2,3.9,10,6.82,NA,1013.5,15.6,19.5,9.3,NA,NA
"731",2007,2,3,12,0,286,11.7,14.9,3.67,11.11,7.1,NA,1014.5,15.2,19.1,9.5,NA,NA
"732",2007,2,3,13,0,284,9.5,12.1,3.47,11.11,7.23,NA,1015.3,15.2,19.1,9.9,NA,NA
"733",2007,2,3,14,0,292,8.4,10.3,3.54,10,7.09,NA,1015.9,15.1,19.1,9.9,NA,NA
"734",2007,2,3,15,0,295,9,11,3.36,10,6.87,NA,1016.4,14.9,19.1,9.8,NA,NA
"735",2007,2,3,16,0,294,9.5,11.4,3.06,10,6.55,NA,1017.2,14.5,19,8.8,NA,NA
"736",2007,2,3,17,0,300,9.5,12.2,3.2,10,6.68,NA,1017,13.8,18.9,8.8,NA,NA
"737",2007,2,3,18,0,304,9.7,12.6,2.97,10,6.52,NA,1016.7,13.3,18.8,8.8,NA,NA
"738",2007,2,3,19,0,304,9.7,12.7,3.37,9.09,6.63,NA,1016.8,12.6,18.8,8.4,NA,NA
"739",2007,2,3,20,0,292,8.4,10.6,2.99,9.09,6.32,NA,1017.3,12.2,18.8,7.2,NA,NA
"740",2007,2,3,21,0,293,8.2,11.9,3.12,9.09,6.46,NA,1018,12.1,18.8,7.2,NA,NA
"741",2007,2,3,22,0,292,9,11.2,2.8,8.33,6.39,NA,1018.8,11.8,18.8,6.1,NA,NA
"742",2007,2,3,23,0,285,8.6,10.8,2.78,8.33,6.14,NA,1019.5,11.8,18.8,5.5,NA,NA
"743",2007,2,4,0,0,271,7.8,10.1,2.94,9.09,6.57,NA,1019.7,11.9,18.8,5.1,NA,NA
"744",2007,2,4,1,0,272,8.9,11.7,2.73,8.33,6.17,NA,1020.5,12.2,18.8,4.3,NA,NA
"745",2007,2,4,2,0,271,7.5,11.1,2.64,8.33,6.11,NA,1020.6,12.5,18.8,3.7,NA,NA
"746",2007,2,4,3,0,273,8.1,10.8,2.38,8.33,5.87,NA,1020.5,12.5,18.8,4.5,NA,NA
"747",2007,2,4,4,0,275,8.6,11.4,2.55,8.33,5.96,NA,1020.9,12.9,18.8,5.2,NA,NA
"748",2007,2,4,5,0,281,9.8,12.7,2.53,8.33,5.77,NA,1020.8,13.6,18.8,6,NA,NA
"749",2007,2,4,6,0,287,10,13.4,2.47,8.33,5.74,NA,1020.7,13.6,18.8,6.1,NA,NA
"750",2007,2,4,7,0,291,9.3,11.9,2.58,8.33,5.87,NA,1020.5,13.4,18.7,6,NA,NA
"751",2007,2,4,8,0,299,9.5,11.1,2.41,7.69,5.71,NA,1020.6,13.3,18.7,5.9,NA,NA
"752",2007,2,4,9,0,307,9.8,12.5,2.57,8.33,5.73,NA,1021.4,12.7,18.7,3.6,NA,NA
"753",2007,2,4,10,0,304,10.6,14.3,2.46,7.69,5.54,NA,1021.9,12.5,18.7,5,NA,NA
"754",2007,2,4,11,0,319,10.1,12.6,2.6,6.67,5.56,NA,1022.1,11.8,18.7,2.5,NA,NA
"755",2007,2,4,12,0,320,8.2,10.9,2.51,7.14,5.7,NA,1022.7,11.5,18.7,2.7,NA,NA
"756",2007,2,4,13,0,318,9,11.7,2.8,7.14,5.8,NA,1022.9,11.6,18.7,4,NA,NA
"757",2007,2,4,14,0,310,6.4,8.8,2.38,7.69,5.65,NA,1023.7,11.6,18.7,2,NA,NA
"758",2007,2,4,15,0,308,6.2,8.2,2.55,7.14,5.94,NA,1023.7,11.8,18.4,3.5,NA,NA
"759",2007,2,4,16,0,306,6.4,9.3,2.56,7.14,5.85,NA,1023.7,11.6,18.7,2.5,NA,NA
"760",2007,2,4,17,0,308,5.8,8.5,2.32,7.14,5.91,NA,1022.7,11.4,18.7,2.4,NA,NA
"761",2007,2,4,18,0,292,6.6,9.4,2.35,7.14,5.86,NA,1022.3,11.4,18.7,3.1,NA,NA
"762",2007,2,4,19,0,289,5.6,8.3,2.12,7.14,5.64,NA,1021.2,11.3,18.8,2.1,NA,NA
"771",2007,2,5,4,0,279,15,21.5,3.96,7.69,6.38,NA,1017.8,14.9,18.6,7.2,NA,NA
"772",2007,2,5,5,0,276,13.9,17.2,4.2,7.69,6.44,NA,1018,14.4,18.5,5.5,NA,NA
"773",2007,2,5,6,0,276,14.3,18.5,4.43,8.33,6.76,NA,1017.8,14.3,18.5,4.4,NA,NA
"774",2007,2,5,7,0,274,13.7,16.9,4.48,9.09,6.87,NA,1017.8,14.1,18.4,5.2,NA,NA
"775",2007,2,5,8,0,291,14.1,16.8,4.55,9.09,7.03,NA,1017.4,13.4,18.4,4.9,NA,NA
"776",2007,2,5,9,0,298,12.8,15,4.24,9.09,6.7,NA,1017.7,12.6,18.4,5.1,NA,NA
"777",2007,2,5,10,0,305,13.5,16.2,3.95,9.09,6.57,NA,1018.1,11.7,18.5,5.3,NA,NA
"778",2007,2,5,11,0,296,13.3,17,4.2,10,6.73,NA,1019,11.4,18.8,3.5,NA,NA
"779",2007,2,5,12,0,299,12.4,15.9,4.25,9.09,6.88,NA,1019.6,10.7,18.8,2.3,NA,NA
"780",2007,2,5,13,0,306,12.6,15.8,3.49,10,6.28,NA,1020.6,10,18.7,3.7,NA,NA
"781",2007,2,5,14,0,305,11.4,13.8,3.7,9.09,6.61,NA,1021.6,9,18.7,1.5,NA,NA
"782",2007,2,5,15,0,298,10.9,14.3,3.54,9.09,6.72,NA,1022,8.9,18.7,1.7,NA,NA
"783",2007,2,5,16,0,311,11.3,14.6,4.52,9.09,7.36,NA,1022.3,8.3,18.7,1.3,NA,NA
"784",2007,2,5,17,0,298,10.4,13.2,3.66,9.09,6.72,NA,1021.8,8.5,18.7,2.4,NA,NA
"785",2007,2,5,18,0,307,10.2,13.1,3.36,8.33,6.57,NA,1021.1,8,18.7,0.3,NA,NA
"786",2007,2,5,19,0,294,12.1,15.8,3.37,8.33,6.37,NA,1020.7,7.9,18.7,0.4,NA,NA
"787",2007,2,5,20,0,301,11.5,15.8,3.52,8.33,6.5,NA,1021.1,7.1,18.7,0,NA,NA
"788",2007,2,5,21,0,296,11.8,15.5,3.48,8.33,6.34,NA,1021.7,7.5,18.5,0.8,NA,NA
"789",2007,2,5,22,0,298,11.4,15.2,3.05,8.33,6.2,NA,1022,7.3,18.6,-0.3,NA,NA
"790",2007,2,5,23,0,303,11.7,14.6,3.39,8.33,6.34,NA,1022.4,7.1,18.4,0.7,NA,NA
"791",2007,2,6,0,0,308,9.7,13.1,3.61,8.33,6.44,NA,1023.2,6.7,18.6,1.2,NA,NA
"792",2007,2,6,1,0,313,9.8,13.5,3.53,8.33,6.43,NA,1023.6,7,18.4,0.1,NA,NA
"793",2007,2,6,2,0,310,10.3,13,3.47,7.69,6.45,NA,1024,6.7,18.4,-0.4,NA,NA
"794",2007,2,6,3,0,323,10.1,12.6,3.29,7.69,6.27,NA,1023.8,6.9,18.4,1.1,NA,NA
"795",2007,2,6,4,0,320,11.4,14,3.12,10,6.07,NA,1024,6.9,18.4,1.3,NA,NA
"796",2007,2,6,5,0,305,10.7,13.3,3.24,7.69,6.17,NA,1024.1,6.8,18.4,0.4,NA,NA
"797",2007,2,6,6,0,308,10.8,13.6,3.4,10,6.52,NA,1023.8,7,18.4,-1.4,NA,NA
"798",2007,2,6,7,0,301,10.1,14.1,3.66,10,6.7,NA,1023.8,7.4,18.4,-1,NA,NA
"799",2007,2,6,8,0,314,9.4,13.6,3.31,9.09,6.58,NA,1023.6,7.3,18.4,-0.3,NA,NA
"800",2007,2,6,9,0,300,10.5,14.4,3.68,10,6.81,NA,1023,7.4,18.4,1.3,NA,NA
"801",2007,2,6,10,0,297,12.1,16,3.44,9.09,6.3,NA,1023.2,7.9,18.4,0.7,NA,NA
"802",2007,2,6,11,0,291,10.9,14,3.63,9.09,6.31,NA,1023.7,7.9,18.4,0.2,NA,NA
"803",2007,2,6,12,0,296,12.7,16.3,3.32,7.14,6.05,NA,1023.8,8,18.4,0.3,NA,NA
"804",2007,2,6,13,0,295,12.9,16,3.43,9.09,6.33,NA,1024.1,8,18.4,1.8,NA,NA
"805",2007,2,6,14,0,296,12.9,17.9,3.51,6.67,6.11,NA,1024.8,7.9,18.4,1,NA,NA
"806",2007,2,6,15,0,297,13.4,16.1,3.59,7.14,6.29,NA,1025,7.4,18.4,0,NA,NA
"807",2007,2,6,16,0,298,12.9,17.7,3.24,6.67,5.99,NA,1025.2,7.3,18.4,0.7,NA,NA
"808",2007,2,6,17,0,294,12,16,3.57,7.14,6.27,NA,1024.7,7.1,18.4,0.3,NA,NA
"809",2007,2,6,18,0,288,11.4,15.4,3.23,7.69,6.21,NA,1023.7,6.9,18.4,0.4,NA,NA
"810",2007,2,6,19,0,300,10.9,14.4,3.38,6.67,6.06,NA,1023.2,6.8,18.4,0.8,NA,NA
"811",2007,2,6,20,0,297,11.1,14.4,2.8,7.69,5.73,NA,1022.7,6.8,18.4,0.2,NA,NA
"812",2007,2,6,21,0,285,10.4,12.9,2.94,7.69,5.89,NA,1022.8,6.9,18.4,1,NA,NA
"813",2007,2,6,22,0,292,9.7,12.5,2.69,6.67,5.64,NA,1022.9,6.5,18.4,0.4,NA,NA
"814",2007,2,6,23,0,298,9.4,12.7,2.62,7.14,5.61,NA,1023.5,6.6,18.4,0.6,NA,NA
"815",2007,2,7,0,0,305,8.9,12.1,2.35,7.14,5.58,NA,1023.3,7,18.4,0.9,NA,NA
"816",2007,2,7,1,0,298,8.2,10.9,2.37,6.25,5.59,NA,1022.8,6.6,18.4,0.7,NA,NA
"817",2007,2,7,2,0,291,7.8,9.9,2.32,7.14,5.61,NA,1022.7,6.7,18.4,0.9,NA,NA
"818",2007,2,7,3,0,279,8.2,11.1,2.09,7.14,5.48,NA,1022.6,6.9,18.4,0.9,NA,NA
"826",2007,2,7,11,0,293,9.2,14.3,2.75,6.25,5.52,NA,1013.2,12.8,18.4,12,NA,NA
"832",2007,2,7,17,0,304,16.3,19.7,5.35,10,7.51,NA,1010.4,15.3,18.4,10.7,NA,NA
"833",2007,2,7,18,0,309,14.6,18.7,5.36,10,7.43,NA,1010.4,14,18.4,9.8,NA,NA
"834",2007,2,7,19,0,321,15.5,18.9,5.41,10,7.38,NA,1010.7,13.3,18.4,9.1,NA,NA
"835",2007,2,7,20,0,320,14.7,17.8,4.95,10,7.21,NA,1011.6,12.1,18.4,8.1,NA,NA
"836",2007,2,7,21,0,319,13.3,16.9,4.72,10,7.24,NA,1013,11.4,18.4,7.6,NA,NA
"837",2007,2,7,22,0,321,13.2,15.8,4.3,10,6.81,NA,1014.1,10.4,18.4,5.4,NA,NA
"838",2007,2,7,23,0,322,11.6,15.6,3.91,10,6.71,NA,1015.5,10.1,18.5,5.1,NA,NA
"839",2007,2,8,0,0,329,12.5,15.3,4.02,10,6.98,NA,1016.5,9.9,18.7,5.1,NA,NA
"840",2007,2,8,1,0,322,11.9,17.3,4.02,9.09,6.88,NA,1017,9.7,18.7,4.7,NA,NA
"841",2007,2,8,2,0,343,10.8,13.7,4.04,9.09,6.94,NA,1017.6,8.7,18.5,2.3,NA,NA
"842",2007,2,8,3,0,336,10.2,13.4,3.92,10,6.87,NA,1018.1,8.2,18.4,3.1,NA,NA
"843",2007,2,8,4,0,342,9.8,13.5,3.91,9.09,7.12,NA,1018.2,8.3,18.4,2,NA,NA
"844",2007,2,8,5,0,334,8.7,11.9,3.66,10,7.07,NA,1018,8.2,18.4,1.7,NA,NA
"845",2007,2,8,6,0,333,8,10.3,3.54,10,6.8,NA,1017.8,8.2,18.4,1,NA,NA
"846",2007,2,8,7,0,360,5.5,7.5,3.03,9.09,6.76,NA,1017.4,8.7,18.4,3.4,NA,NA
"847",2007,2,8,8,0,335,5.3,7.8,3.16,9.09,6.94,NA,1016.7,9.4,18.4,3.3,NA,NA
"848",2007,2,8,9,0,299,6,8.3,2.99,8.33,6.68,NA,1015.9,10.3,18.4,2.7,NA,NA
"849",2007,2,8,10,0,292,4.7,6.7,2.7,9.09,6.62,NA,1016,10.6,18.4,2.7,NA,NA
"850",2007,2,8,11,0,296,5.2,8.8,2.24,9.09,6.22,NA,1015.7,10.8,18.4,3.9,NA,NA
"851",2007,2,8,12,0,295,6.1,9.7,2.29,8.33,6.05,NA,1015.8,11,18.4,4.8,NA,NA
"852",2007,2,8,13,0,300,6.2,8.1,2.12,8.33,6.04,NA,1015.9,11.1,18.4,5.6,NA,NA
"853",2007,2,8,14,0,283,6.5,10.1,2.08,8.33,5.83,NA,1015.8,11.3,18.3,4.9,NA,NA
"854",2007,2,8,15,0,297,8.1,10.7,2.11,8.33,5.97,NA,1015.8,11.3,18.4,5.4,NA,NA
"855",2007,2,8,16,0,289,9.6,12.6,2.05,8.33,5.56,NA,1015.1,11.4,18.4,5.5,NA,NA
"856",2007,2,8,17,0,298,11.2,13.2,2.2,7.69,5.45,NA,1014.6,11.9,18.4,6.9,NA,NA
"857",2007,2,8,18,0,297,11.3,15,2.28,7.69,5.38,NA,1014.2,11.7,18.4,5.6,NA,NA
"858",2007,2,8,19,0,300,13.2,18.2,2.48,5.88,5.34,NA,1014,11.7,18.4,3.8,NA,NA
"859",2007,2,8,21,0,322,12.9,15.8,2.91,7.14,5.67,NA,1014.6,11,18.4,4.8,NA,NA
"860",2007,2,8,22,0,328,13.3,16.6,3.16,7.14,5.69,NA,1015.6,9.9,18.4,3.2,NA,NA
"861",2007,2,8,23,0,339,12.5,15.9,3.02,7.69,5.73,NA,1016.5,8.6,18.3,1.9,NA,NA
"862",2007,2,9,0,0,349,12.3,16,3.17,7.14,6.05,NA,1017.2,8.5,18.3,3.6,NA,NA
"863",2007,2,9,1,0,345,11.3,14.4,3.09,7.69,6.02,NA,1017.5,8.2,18.3,2.5,NA,NA
"864",2007,2,9,2,0,326,10,13.4,3.32,8.33,6.26,NA,1018,7.9,18.3,1.7,NA,NA
"865",2007,2,9,3,0,323,9.9,12.5,3.41,8.33,6.48,NA,1017.9,8.2,18.3,2.6,NA,NA
"866",2007,2,9,4,0,334,7.8,10.5,2.93,9.09,6.4,NA,1018.2,8.1,18.3,1.8,NA,NA
"867",2007,2,9,5,0,332,7.1,9.3,3.12,9.09,6.65,NA,1017.7,8.2,18.3,1.8,NA,NA
"868",2007,2,9,6,0,327,7.1,9.1,2.68,10,6.58,NA,1017.4,8.4,18.3,2.7,NA,NA
"869",2007,2,9,7,0,308,6.9,9.4,3.03,10,6.9,NA,1016.9,8.9,18.3,1.6,NA,NA
"870",2007,2,9,8,0,291,8,10.6,2.78,10,6.64,NA,1016.5,9,18.3,0.9,NA,NA
"871",2007,2,9,9,0,294,7.2,9.5,2.49,10,6.32,NA,1016.5,8.8,18.3,0.8,NA,NA
"872",2007,2,9,10,0,286,7.1,9.7,2.33,9.09,6.02,NA,1016.1,8.9,18.3,0.5,NA,NA
"873",2007,2,9,11,0,280,7.3,10.4,2.08,8.33,5.69,NA,1016.2,9.4,18.3,1.9,NA,NA
"874",2007,2,9,12,0,281,8.5,11.5,2.11,8.33,5.75,NA,1016.4,9.8,18.3,2,NA,NA
"875",2007,2,9,13,0,284,9.2,12.1,2.18,8.33,5.77,NA,1016.6,10.5,18.3,2,NA,NA
"876",2007,2,9,14,0,289,10.2,12.8,1.95,7.69,5.31,NA,1016.5,11,18.3,1.8,NA,NA
"877",2007,2,9,15,0,291,10.3,13.1,2.17,7.69,5.34,NA,1016.3,11,18.3,0.2,NA,NA
"878",2007,2,9,16,0,291,9.4,13.9,2.15,7.69,5.21,NA,1016,11.1,18.3,2.8,NA,NA
"879",2007,2,9,17,0,299,10.8,13.7,2.22,5.88,5.21,NA,1015.2,10.7,18.3,2.8,NA,NA
"880",2007,2,9,18,0,300,10.5,13.1,2.46,6.67,5.29,NA,1014.4,10.5,18.3,3.7,NA,NA
"881",2007,2,9,19,0,302,10.7,13,2.35,7.14,5.38,NA,1014.2,10.3,18.3,4.2,NA,NA
"882",2007,2,9,20,0,314,10,12.4,2.67,7.14,5.67,NA,1014.3,10.1,18.3,4.5,NA,NA
"883",2007,2,9,21,0,316,9.6,12.2,2.62,7.69,5.74,NA,1014.9,10,18.3,4.4,NA,NA
"884",2007,2,9,22,0,318,8.1,10.7,2.55,7.69,5.82,NA,1015,9.7,18.3,3.4,NA,NA
"885",2007,2,9,23,0,331,7.1,9.7,2.41,7.69,5.69,NA,1015.7,9.6,18.3,3.9,NA,NA
"886",2007,2,10,0,0,333,6.4,8.8,2.12,7.69,5.57,NA,1015.9,9.5,18.3,3.5,NA,NA
"887",2007,2,10,1,0,333,6.3,8.3,2.19,7.69,5.76,NA,1016,9.5,18.3,3.2,NA,NA
"888",2007,2,10,2,0,336,7,9.6,2.17,8.33,5.88,NA,1016.5,9.7,18.3,3.6,NA,NA
"889",2007,2,10,3,0,319,6.1,8.3,2.23,7.69,6.15,NA,1016.5,9.8,18.3,2.1,NA,NA
"890",2007,2,10,4,0,335,4.5,6.6,2.12,8.33,5.97,NA,1015.9,9.5,18.3,2,NA,NA
"891",2007,2,10,5,0,325,4.4,6.2,2.2,7.69,6.31,NA,1015.8,9.8,18.3,3.2,NA,NA
