"","Year","Month","Day","Hour","Minute","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"1261",2007,2,25,16,0,325,1.6,2.8,2.03,10,6.47,NA,1022.1,13.3,17.9,4.9,NA,NA
"1262",2007,2,25,17,0,195,0.4,1.6,2.02,8.33,6.61,NA,1020.6,13,18,4.5,NA,NA
"1263",2007,2,25,18,0,211,1.6,3.3,1.93,8.33,6.58,NA,1019.9,13.3,18,5.1,NA,NA
"1264",2007,2,25,19,0,177,3.8,5.1,1.78,8.33,6.53,NA,1019.1,13.4,18,5.6,NA,NA
"1265",2007,2,25,20,0,194,3.5,5.3,1.75,8.33,6.64,NA,1019.1,13.6,18,5.9,NA,NA
"1266",2007,2,25,21,0,200,5.1,6.9,1.55,8.33,6.44,NA,1018.9,13.9,17.9,6.5,NA,NA
"1267",2007,2,25,22,0,183,4.5,6.9,1.5,7.69,6.41,NA,1018.5,14.1,17.9,6.6,NA,NA
"1268",2007,2,25,23,0,186,5.8,8.1,1.61,8.33,6.19,NA,1017.8,14.4,17.6,7.1,NA,NA
"1269",2007,2,26,0,0,183,7.3,9.4,1.46,8.33,5.78,NA,1017.5,14.9,17.6,9,NA,NA
"1270",2007,2,26,1,0,165,8.6,11,1.49,7.69,5.56,NA,1015.9,15.1,17.6,8.6,NA,NA
"1271",2007,2,26,2,0,168,9.6,11.8,1.42,7.69,5.09,NA,1015.6,15.6,17.6,9.4,NA,NA
"1272",2007,2,26,3,0,168,10.7,13.1,1.51,4.55,4.92,NA,1014.3,16,17.6,11.4,NA,NA
"1273",2007,2,26,4,0,166,12.7,15.9,1.91,5,4.89,NA,1011.4,16.4,17.7,12.3,NA,NA
"1274",2007,2,26,5,0,173,13.7,16.9,2.31,5.56,5.03,NA,1010,16.8,17.8,13.3,NA,NA
"1275",2007,2,26,6,0,175,15.7,19.1,2.58,6.25,5.33,NA,1008,17.2,17.7,13.8,NA,NA
"1276",2007,2,26,7,0,170,13.6,18.2,3.26,6.67,5.7,NA,1006.3,17.5,17.7,15,NA,NA
"1277",2007,2,26,8,0,187,16.7,21.6,4.16,7.69,6.45,NA,1004.4,18,17.7,16,NA,NA
"1278",2007,2,26,9,0,200,14.1,17.4,4.38,8.33,6.81,NA,1004.5,18.2,17.6,16.4,NA,NA
"1279",2007,2,26,10,0,216,7.6,9.3,4.43,9.09,7.03,NA,1006.3,17.3,17.7,16.7,NA,NA
"1280",2007,2,26,11,0,271,6,8.2,4.09,8.33,6.88,NA,1006.9,18,17.6,16.2,NA,NA
"1281",2007,2,26,12,0,304,6.1,8.2,4.02,9.09,7.23,NA,1007.4,18.7,17.6,14.5,NA,NA
"1282",2007,2,26,13,0,317,6.4,8.1,3.16,9.09,6.65,NA,1008.5,18.1,17.6,15,NA,NA
"1283",2007,2,26,14,0,311,5.1,6.7,4.03,9.09,7.55,NA,1008.9,18,17.9,13.6,NA,NA
"1284",2007,2,26,15,0,291,6.1,7.4,3.76,9.09,7.11,NA,1009,18,18,13.4,NA,NA
"1285",2007,2,26,16,0,264,5.7,6.8,3.91,9.09,7.29,NA,1009.3,18,18,13.8,NA,NA
"1286",2007,2,26,17,0,241,4.8,6.6,3.89,10,7.58,NA,1008.7,18,18,13.8,NA,NA
"1287",2007,2,26,18,0,228,5.1,6.4,4.13,10,8.02,NA,1007.9,18.1,18,14.9,NA,NA
"1288",2007,2,26,19,0,270,8.2,11.3,3.51,10,7.35,NA,1007.8,18.5,18,12.9,NA,NA
"1289",2007,2,26,20,0,311,5.7,7,3.61,10,7.49,NA,1007.9,16.8,18,13.9,NA,NA
"1290",2007,2,26,21,0,296,5.9,6.9,3.93,11.11,7.83,NA,1008.2,16.8,18,12.9,NA,NA
"1291",2007,2,26,22,0,316,6.8,8.2,3.65,11.11,7.58,NA,1008.8,16.5,18,12.9,NA,NA
"1292",2007,2,26,23,0,315,5.1,6.2,3.51,10,7.73,NA,1009.4,16,18,11.8,NA,NA
"1293",2007,2,27,0,0,344,3.9,6.1,3.21,10,7.66,NA,1010.1,15.3,18,11.4,NA,NA
"1294",2007,2,27,1,0,345,3.2,4.6,2.98,9.09,7.23,NA,1010.3,15.2,18,11,NA,NA
"1295",2007,2,27,2,0,337,2,3.5,2.7,10,7.21,NA,1010.4,15.2,18,11.2,NA,NA
"1296",2007,2,27,3,0,341,2.2,4.5,2.86,10,7.31,NA,1010.5,15.2,18,10.8,NA,NA
"1297",2007,2,27,4,0,2,1.7,3.1,2.62,10,7.1,NA,1010.6,15.2,18,10.4,NA,NA
"1298",2007,2,27,5,0,10,3.1,4.4,2.8,9.09,7.04,NA,1010.5,14.9,18,11,NA,NA
"1299",2007,2,27,6,0,8,3.3,4.5,2.53,9.09,6.85,NA,1010.7,14.9,18,10.8,NA,NA
"1300",2007,2,27,7,0,8,4.8,6.5,2.49,9.09,6.94,NA,1010.3,14.9,18,11.3,NA,NA
"1301",2007,2,27,8,0,17,5.9,7.6,2.26,9.09,6.74,NA,1010.2,14.6,18,10.7,NA,NA
"1302",2007,2,27,9,0,24,5.3,7.1,2.25,8.33,6.69,NA,1010,14.5,18,10.2,NA,NA
"1303",2007,2,27,10,0,23,4.9,6.7,2.3,9.09,6.62,NA,1010.1,14.9,18,10,NA,NA
"1304",2007,2,27,11,0,16,5.2,6.8,2.04,8.33,6.41,NA,1011,14.9,18.1,9.5,NA,NA
"1305",2007,2,27,12,0,26,6.5,8.2,2.08,8.33,6.59,NA,1011,14.9,18.1,9.5,NA,NA
"1306",2007,2,27,13,0,15,6.6,7.9,2.05,8.33,6.25,NA,1012.4,15,18.1,9.8,NA,NA
"1307",2007,2,27,14,0,17,7.3,9.6,2.14,7.69,6.08,NA,1012.8,14.5,18.1,7.9,NA,NA
"1308",2007,2,27,15,0,15,6.8,8.6,1.93,8.33,5.76,NA,1012.7,14.5,18.1,7.8,NA,NA
"1309",2007,2,27,16,0,34,6.1,7.6,1.82,7.69,5.74,NA,1012.5,14.4,18.3,6.8,NA,NA
"1310",2007,2,27,17,0,14,4.8,6.4,1.82,8.33,5.77,NA,1012.4,14.4,18.3,6.5,NA,NA
"1311",2007,2,27,18,0,19,3.3,5.3,1.71,9.09,5.7,NA,1012.7,14.4,18.3,6.1,NA,NA
"1312",2007,2,27,19,0,37,3.4,4.9,1.74,7.69,5.82,NA,1012.6,14.4,18.3,6.7,NA,NA
"1313",2007,2,27,20,0,27,2.5,4.2,1.74,7.69,5.92,NA,1012.9,14.4,18.3,6.1,NA,NA
"1314",2007,2,27,21,0,35,3.4,5.2,1.56,8.33,5.7,NA,1013.4,14.5,18.3,7.6,NA,NA
"1315",2007,2,27,22,0,35,3.6,5.1,1.76,7.69,6.07,NA,1013.6,14.5,18.3,6.9,NA,NA
"1316",2007,2,27,23,0,44,3,3.9,1.53,7.69,5.93,NA,1014.1,14.4,18.3,6.8,NA,NA
"1317",2007,2,28,0,0,50,3.4,4.9,1.52,7.69,5.98,NA,1014.3,14.4,18.3,7.5,NA,NA
"1318",2007,2,28,1,0,54,3.2,4.7,1.44,7.69,5.9,NA,1014.9,14.4,18.3,7.2,NA,NA
"1319",2007,2,28,2,0,40,2.8,4.4,1.48,7.14,5.8,NA,1015.2,14.4,18.3,6.5,NA,NA
"1320",2007,2,28,3,0,37,2.8,3.7,1.41,7.14,5.8,NA,1015.3,14.4,18.1,7,NA,NA
"1321",2007,2,28,4,0,57,1,2.2,1.43,7.14,5.99,NA,1015.6,14.3,18.1,6.7,NA,NA
"1322",2007,2,28,5,0,41,0.6,1.7,1.55,6.67,5.87,NA,1015.7,14.4,18.2,7.3,NA,NA
"1323",2007,2,28,6,0,352,1.7,3.5,1.29,6.67,5.74,NA,1015.8,14.5,18.3,7.3,NA,NA
"1324",2007,2,28,7,0,54,4,5.4,1.48,7.14,5.88,NA,1015.8,13.6,18.1,NA,NA,NA
"1325",2007,2,28,8,0,70,3.3,4.3,1.22,7.14,5.62,NA,1015.8,13.6,18.1,9.5,NA,NA
"1326",2007,2,28,9,0,82,2.4,3.4,1.24,7.14,5.62,NA,1015.8,14.1,18,9,NA,NA
"1327",2007,2,28,10,0,100,2,2.8,1.18,6.25,5.59,NA,1016.2,14.1,18,9.7,NA,NA
"1328",2007,2,28,11,0,112,0.8,1.5,1.26,7.14,5.79,NA,1016.8,14.2,18,8.3,NA,NA
"1329",2007,2,28,12,0,145,1.8,2.5,1.09,7.14,5.72,NA,1017.3,14.8,18,8.4,NA,NA
"1330",2007,2,28,13,0,172,2.2,2.9,1.12,6.67,5.67,NA,1017.5,15.3,18,8,NA,NA
"1331",2007,2,28,14,0,169,3.4,4.6,1.1,6.25,5.72,NA,1018.1,15.6,18,8,NA,NA
"1332",2007,2,28,15,0,183,5,5.9,1.12,6.67,5.8,NA,1018.1,15.7,18,7.9,NA,NA
"1333",2007,2,28,16,0,203,5.7,7,1.07,6.67,5.76,NA,1018.2,16,18,8.1,NA,NA
"1334",2007,2,28,17,0,212,3.4,4.4,1.03,7.14,5.65,NA,1018.4,16.4,18,7.5,NA,NA
"1335",2007,2,28,18,0,211,5.6,6.6,1.02,6.67,5.5,NA,1018,16.4,18,7.5,NA,NA
"1336",2007,2,28,19,0,225,5.7,7.1,1.05,6.67,5.27,NA,1017.4,16.5,18,8.4,NA,NA
"1337",2007,2,28,20,0,360,6.7,7.7,1.07,7.14,5.1,NA,1018,15.1,18,11,NA,NA
"1338",2007,2,28,21,0,6,7.7,9.4,1.02,6.67,4.5,NA,1018,15.1,18,11,NA,NA
"1339",2007,2,28,22,0,3,7.8,9.3,1.17,6.67,4.49,NA,1018.5,14.3,18,9.7,NA,NA
"1340",2007,2,28,23,0,3,7.4,9.1,1.24,5.56,4.66,NA,1019,13.7,18,8.7,NA,NA
"1341",2007,3,1,0,0,6,6.1,7.5,1.32,6.67,4.76,NA,1019.6,13.6,18,8.6,NA,NA
"1342",2007,3,1,1,0,6,5.2,7.2,1.42,5.88,4.85,NA,1020.4,13.4,18,7.5,NA,NA
"1343",2007,3,1,2,0,5,5.6,7.7,1.31,5.88,4.92,NA,1020.9,13.4,18,7.2,NA,NA
"1344",2007,3,1,3,0,357,3.4,4.6,1.28,5.56,4.86,NA,1021.4,13.4,18,7,NA,NA
"1345",2007,3,1,4,0,6,3.8,5.5,1.4,5.88,5.11,NA,1021.4,13.3,18,7.5,NA,NA
"1346",2007,3,1,5,0,23,3.1,4.8,1.27,5.56,5.09,NA,1021.2,13.3,18,6.2,NA,NA
"1347",2007,3,1,6,0,38,3.4,5,1.24,5.56,5.2,NA,1020.7,13.3,18,5.5,NA,NA
"1348",2007,3,1,7,0,38,3.7,4.9,1.18,5.88,5.09,NA,1020.7,13.3,18,6,NA,NA
"1349",2007,3,1,8,0,26,3.6,4.9,1.14,6.67,5.28,NA,1020.7,13.3,18,6.3,NA,NA
"1350",2007,3,1,9,0,50,2.4,4.1,1.05,5.88,5.13,NA,1020.6,13.3,18,6.4,NA,NA
"1351",2007,3,1,10,0,51,2.7,4.1,1.14,6.67,5.48,NA,1020.6,13.3,18,6.3,NA,NA
"1352",2007,3,1,11,0,73,2.7,3.9,1.01,5.88,5.28,NA,1021,13.3,18,6.2,NA,NA
"1353",2007,3,1,12,0,76,2.6,3.5,1.01,6.25,5.39,NA,1021.4,13.6,18,6.7,NA,NA
"1354",2007,3,1,13,0,97,2.1,3.5,0.98,5.88,5.33,NA,1022.3,14.2,18,7,NA,NA
"1355",2007,3,1,14,0,93,3.5,4.7,0.89,5.88,5.29,NA,1022.1,14.2,18,7.5,NA,NA
"1356",2007,3,1,15,0,98,4,5.9,0.86,5.56,5.37,NA,1022.1,14.4,18,8.1,NA,NA
"1357",2007,3,1,16,0,117,4.6,6.1,0.84,5.88,5.43,NA,1022,14.5,18,8.1,NA,NA
"1358",2007,3,1,17,0,133,5.5,7,0.89,5.88,5.5,NA,1021.3,14.9,18,9.1,NA,NA
"1359",2007,3,1,18,0,136,7.6,8.9,0.78,6.25,4.97,NA,1019.8,15.2,18,10,NA,NA
"1360",2007,3,1,19,0,142,7.4,8.8,0.82,6.25,4.44,NA,1019.6,15.7,18,11.1,NA,NA
"1361",2007,3,1,20,0,144,7.4,9,0.92,5.88,4.26,NA,1019,16,18,12.1,NA,NA
"1362",2007,3,1,21,0,143,7.8,9.2,0.95,3.7,4.07,NA,1018.9,16.4,18,13,NA,NA
"1363",2007,3,1,22,0,142,8.4,9.9,1.09,4,4.02,NA,1018.6,16.7,18,13.9,NA,NA
"1364",2007,3,1,23,0,154,8.5,10.6,1.09,3.85,4.14,NA,1018.8,17.2,18,14.5,NA,NA
"1365",2007,3,2,0,0,165,8.1,9.7,1.11,4.17,4.11,NA,1018.7,17.5,18,13.5,NA,NA
"1366",2007,3,2,1,0,164,9,10.8,1.13,4,4.09,NA,1018.3,17.6,18,12.8,NA,NA
"1367",2007,3,2,2,0,163,10.2,12.2,1.28,4.55,4.15,NA,1018.1,17.9,18,12.4,NA,NA
"1368",2007,3,2,3,0,160,11.3,13.8,1.53,5,4.38,NA,1017.2,18,18,12.2,NA,NA
"1369",2007,3,2,4,0,164,12.1,15.5,1.83,5.56,4.59,NA,1016.6,18,18,13,NA,NA
"1370",2007,3,2,5,0,169,12.2,14.9,2.27,6.25,5.03,NA,1016.6,18,18,13.4,NA,NA
"1371",2007,3,2,6,0,172,11.3,13.4,2.38,6.67,5.18,NA,1015.9,18,18,14.1,NA,NA
"1372",2007,3,2,7,0,169,11.6,14.4,2.3,6.25,5.23,NA,1014.8,18.1,18,15.3,NA,NA
"1373",2007,3,2,8,0,164,11.8,14.8,2.79,7.14,5.57,NA,1012.9,18.3,18,15.2,NA,NA
"1374",2007,3,2,9,0,160,13.1,17.1,3.11,6.67,5.82,NA,1011.5,18.3,18.1,15.4,NA,NA
"1375",2007,3,2,10,0,165,14.2,17.9,3.15,7.69,5.96,NA,1011.2,18.2,18,15.3,NA,NA
"1376",2007,3,2,11,0,170,14,17,3.01,7.69,5.83,NA,1011.6,18.3,18,15.5,NA,NA
"1377",2007,3,2,12,0,172,14.3,17.6,3.4,8.33,6.09,NA,1011,18.3,18,16.3,NA,NA
"1378",2007,3,2,13,0,166,14.5,18.3,3.03,8.33,5.97,NA,1009.6,18.4,18.1,16.8,NA,NA
"1379",2007,3,2,14,0,165,15.9,19.5,3.67,9.09,6.34,NA,1008.5,18.9,18.3,17.3,NA,NA
"1380",2007,3,2,15,0,173,15.8,20.1,3.92,8.33,6.43,NA,1008.2,19.1,18.3,17.7,NA,NA
"1381",2007,3,2,16,0,176,16,19.6,4.05,8.33,6.51,NA,1007.3,19.5,18.3,18.4,NA,NA
"1382",2007,3,2,17,0,182,15.6,19.2,4.12,9.09,6.61,NA,1005.8,19.6,18.3,18.3,NA,NA
"1383",2007,3,2,18,0,185,16.6,21.2,4.5,9.09,6.84,NA,1004.2,19.8,18.3,18.6,NA,NA
"1384",2007,3,2,19,0,190,15.5,18.9,4.63,9.09,6.73,NA,1005,19.8,18.3,18.6,NA,NA
"1385",2007,3,2,20,0,199,16,19.1,4.83,9.09,7.13,NA,1006.1,19.2,18.3,19,NA,NA
"1386",2007,3,2,21,0,195,15,18,4.28,10,6.91,NA,1005.3,19.6,18.3,19.3,NA,NA
"1387",2007,3,2,22,0,209,12.9,16.3,4.54,9.09,7.14,NA,1006.9,19.9,18.3,19.3,NA,NA
"1388",2007,3,2,23,0,218,12.5,15.5,5.1,10,7.76,NA,1007.1,19.9,18.3,19.3,NA,NA
"1389",2007,3,3,0,0,208,12.5,17.8,4.74,10,7.47,NA,1007,19.2,18.3,19,NA,NA
"1390",2007,3,3,1,0,204,13.5,16.7,5.22,10,7.76,NA,1006.9,19.6,18.3,18.5,NA,NA
"1391",2007,3,3,2,0,215,11.4,14,4.92,10,7.59,NA,1007.5,19.6,18.3,18.6,NA,NA
"1392",2007,3,3,3,0,211,9.9,11.6,4.23,10,7.54,NA,1007.9,19.5,18.3,19.1,NA,NA
"1393",2007,3,3,4,0,229,7.5,8.9,4.51,10,7.67,NA,1008.1,19.1,18.3,19,NA,NA
"1394",2007,3,3,5,0,241,7,8.4,4.33,9.09,7.39,NA,1008.1,19.1,18.3,18.9,NA,NA
"1395",2007,3,3,6,0,238,5.2,6.8,4.04,10,7.43,NA,1007.9,18.8,18.3,18.7,NA,NA
"1396",2007,3,3,7,0,236,5.8,7.5,3.99,9.09,7.32,NA,1008.4,19.1,18.3,17,NA,NA
"1397",2007,3,3,8,0,229,5.9,7.6,3.7,8.33,7.17,NA,1008.1,19,19.7,17.5,NA,NA
"1398",2007,3,3,9,0,305,4.8,7.2,3.47,10,7.29,NA,1007.3,19.9,19.6,14.6,NA,NA
"1399",2007,3,3,10,0,290,4.9,6.8,3.68,9.09,7.55,NA,1007.4,19.9,19.6,12.6,NA,NA
"1400",2007,3,3,11,0,271,6,7.2,3.44,10,7.31,NA,1009.6,19.9,19.6,11.2,NA,NA
"1401",2007,3,3,12,0,278,4.9,6.6,3.3,10,7.41,NA,1009.2,19.6,19.1,12,NA,NA
"1402",2007,3,3,13,0,274,7.6,9.7,3.57,10,7.64,NA,1010.5,19.1,18.9,12.7,NA,NA
"1403",2007,3,3,14,0,269,6.8,8.9,3.44,9.09,7.37,NA,1010.4,18.8,18.7,12.9,NA,NA
"1404",2007,3,3,15,0,242,6.7,8.4,3.11,9.09,7.19,NA,1009,17.3,18.3,11.6,NA,NA
"1405",2007,3,3,16,0,235,8.1,10.2,2.88,9.09,6.62,NA,1009.7,16.5,18.3,11.9,NA,NA
"1406",2007,3,3,17,0,237,10.6,12.4,2.88,8.33,6.47,NA,1009.9,16.2,18.3,12.4,NA,NA
"1407",2007,3,3,18,0,232,11.5,13.8,2.75,9.09,6.27,NA,1008.8,16,18.3,11.4,NA,NA
"1408",2007,3,3,19,0,218,10.8,12.9,3.03,7.69,6.16,NA,1007.1,15.7,18.3,12.5,NA,NA
"1409",2007,3,3,20,0,240,11.6,14.7,3.26,9.09,6.3,NA,1007.9,16.4,18.3,10.5,NA,NA
"1410",2007,3,3,21,0,240,11,13.1,3.07,9.09,6.07,NA,1007.9,16.7,18.3,10.1,NA,NA
"1411",2007,3,3,22,0,238,11.2,13.7,3.32,8.33,6.34,NA,1008,16.8,18.3,10.7,NA,NA
"1412",2007,3,3,23,0,246,10.4,13.1,3.28,8.33,6.31,NA,1008,17.2,18.3,10.8,NA,NA
"1413",2007,3,4,0,0,235,11,13,2.97,8.33,6.11,NA,1008.7,17.5,18.1,11.7,NA,NA
"1414",2007,3,4,1,0,244,11.1,13.5,3.05,8.33,6.32,NA,1008.7,18,18.6,11.4,NA,NA
"1415",2007,3,4,2,0,242,11.6,14.2,3.16,8.33,6.21,NA,1009.4,18.3,19.3,11.7,NA,NA
"1416",2007,3,4,3,0,244,13.1,15.7,3.27,8.33,6.37,NA,1009.3,18.7,19.1,11.9,NA,NA
"1417",2007,3,4,4,0,253,13,16,3.31,8.33,6.26,NA,1008.4,19.1,19.1,12.1,NA,NA
"1418",2007,3,4,5,0,253,11.6,14.9,3.3,9.09,6.22,NA,1008.5,19.1,19,9.8,NA,NA
"1419",2007,3,4,6,0,247,13.2,17.6,3.66,9.09,6.58,NA,1008.2,19.2,19.1,9.4,NA,NA
"1420",2007,3,4,7,0,253,14,17.7,4.01,9.09,6.92,NA,1008,19.1,19.1,9.9,NA,NA
"1421",2007,3,4,8,0,273,12.7,16.6,4.3,10,7.08,NA,1007.5,19.1,19.1,7.2,NA,NA
"1422",2007,3,4,9,0,270,13.4,17.7,4.5,10,7.22,NA,1007.9,18.8,18.8,5.5,NA,NA
"1423",2007,3,4,10,0,272,14.1,17.4,5.17,10,7.64,NA,1008.3,18.1,18.8,7.3,NA,NA
"1424",2007,3,4,11,0,269,13.6,16.9,4.16,10,6.72,NA,1008.7,18,18.6,5.3,NA,NA
"1425",2007,3,4,12,0,261,15.1,18.2,5,10,7.5,NA,1008.9,17.6,18.6,4.8,NA,NA
"1426",2007,3,4,13,0,267,13.9,17.6,4.89,10,7.29,NA,1009.2,17.5,18.4,3.2,NA,NA
"1427",2007,3,4,14,0,264,13.8,17.6,4.97,10,7.58,NA,1009.7,17.3,18.3,6.4,NA,NA
"1428",2007,3,4,15,0,281,11.4,14.2,4.83,10,7.51,NA,1010,16.8,18.3,5.7,NA,NA
"1429",2007,3,4,16,0,266,14,17.1,4.62,10,7.35,NA,1010.1,16.7,18.8,5.8,NA,NA
"1430",2007,3,4,17,0,270,12.6,15.3,4.15,10,7.08,NA,1010,16.4,18.7,6.7,NA,NA
"1431",2007,3,4,18,0,270,12.4,15,4.63,10,7.4,NA,1009.5,15.9,18.8,6.7,NA,NA
"1432",2007,3,4,19,0,270,13.7,17.9,4.49,10,7.32,NA,1009.4,15.3,18.8,5.5,NA,NA
"1433",2007,3,4,20,0,270,11.4,15.8,3.73,10,6.81,NA,1009.4,15.2,18.8,7.7,NA,NA
"1434",2007,3,4,21,0,288,10.5,13.2,3.5,10,6.9,NA,1009.6,14.1,18.8,7.3,NA,NA
"1435",2007,3,4,22,0,286,12.5,16.6,3.24,9.09,6.41,NA,1010.2,13.2,18.4,6.3,NA,NA
"1436",2007,3,4,23,0,302,10.6,13.2,3.18,9.09,6.27,NA,1011.1,12.6,18.3,6.3,NA,NA
"1437",2007,3,5,0,0,289,10.7,13.8,3.04,9.09,6.46,NA,1011.8,12.5,18.3,6,NA,NA
"1438",2007,3,5,1,0,305,10.2,12.9,2.91,8.33,6.1,NA,1012.6,12.3,18.3,4.2,NA,NA
"1439",2007,3,5,2,0,314,10,12.3,2.83,8.33,6.13,NA,1013.3,11.6,18.3,5.7,NA,NA
"1440",2007,3,5,3,0,307,10.4,12.4,2.94,8.33,6.12,NA,1014,11.5,18.1,5.5,NA,NA
"1441",2007,3,5,4,0,309,10.5,12.6,3.02,8.33,6.2,NA,1014.1,11.5,18,4.4,NA,NA
"1442",2007,3,5,5,0,311,10.4,13.1,3.02,8.33,6.2,NA,1014.2,11.4,18,3.9,NA,NA
"1443",2007,3,5,6,0,303,9.7,12.6,2.84,7.69,6.11,NA,1014.5,11.1,18,2.4,NA,NA
"1444",2007,3,5,7,0,309,10.1,12.8,2.94,7.69,6.21,NA,1014.5,11.1,18,2.8,NA,NA
"1445",2007,3,5,8,0,302,10.7,13.3,2.9,8.33,6.11,NA,1014.5,11.1,18,3,NA,NA
"1446",2007,3,5,9,0,297,10.3,13.4,2.95,7.14,6.18,NA,1015.1,10.7,18,2.4,NA,NA
"1447",2007,3,5,10,0,300,10.9,13.6,2.81,8.33,6.15,NA,1015.7,10.3,18,2.8,NA,NA
"1448",2007,3,5,11,0,307,9.2,11.8,2.79,8.33,6.07,NA,1016.2,10.2,18,2.1,NA,NA
"1449",2007,3,5,12,0,296,9.8,12.3,2.81,7.69,6.13,NA,1016.6,10.2,18,2.2,NA,NA
"1450",2007,3,5,13,0,290,9.3,12.2,3.03,7.69,6.27,NA,1017.3,10.4,18,3.2,NA,NA
"1451",2007,3,5,14,0,294,9.2,11.7,2.83,7.69,6.21,NA,1017.9,10.4,18,3.7,NA,NA
"1452",2007,3,5,15,0,282,9.6,12.1,2.56,8.33,6.01,NA,1018.1,10.4,18,2.5,NA,NA
"1453",2007,3,5,16,0,284,9.1,11.8,2.53,7.69,6.03,NA,1018.2,10.5,18,4.4,NA,NA
"1454",2007,3,5,17,0,281,9.5,12,2.51,7.69,5.99,NA,1018.1,10.7,18,4.9,NA,NA
"1455",2007,3,5,18,0,276,10.1,12.2,2.45,7.69,5.79,NA,1017.5,11,18,5.1,NA,NA
"1456",2007,3,5,19,0,270,10.7,12.8,2.37,7.69,5.62,NA,1017.2,11.6,18,5.2,NA,NA
"1457",2007,3,5,20,0,275,10.5,13.5,2.51,7.69,5.78,NA,1016.5,12.1,18,4.9,NA,NA
"1458",2007,3,5,21,0,269,10.4,13.5,2.55,7.14,5.57,NA,1016.1,12.9,18,6.5,NA,NA
"1459",2007,3,5,22,0,254,10.5,13.2,2.61,7.14,5.71,NA,1015.7,14.1,18,7.4,NA,NA
"1460",2007,3,5,23,0,250,10.9,13.6,2.75,7.69,5.91,NA,1015.1,14.8,18,7.3,NA,NA
"1461",2007,3,6,0,0,249,11.3,13.4,2.59,7.14,5.64,NA,1015.3,15.2,18,8.2,NA,NA
"1462",2007,3,6,1,0,259,11.8,14.2,2.88,7.14,5.88,NA,1016,15.7,18,8.6,NA,NA
"1463",2007,3,6,2,0,258,12.2,15,2.87,7.14,5.69,NA,1016.4,16.2,18,9.3,NA,NA
"1464",2007,3,6,3,0,278,13,16,2.84,7.14,5.78,NA,1016.2,17.2,18,7.6,NA,NA
"1465",2007,3,6,4,0,282,11.6,16.1,3.43,7.69,6.06,NA,1016.2,17.2,18,4.1,NA,NA
"1466",2007,3,6,5,0,279,12.5,15,3.74,7.69,6.27,NA,1016,17.3,18,6.8,NA,NA
"1467",2007,3,6,6,0,281,12.6,16,3.68,8.33,6.15,NA,1015.9,17.3,18,6,NA,NA
"1468",2007,3,6,7,0,280,13.8,17.8,3.62,8.33,6.39,NA,1015.3,17.5,18,3.6,NA,NA
"1469",2007,3,6,8,0,315,13.5,17.8,4,8.33,6.63,NA,1015.2,16.1,18,9.7,NA,NA
"1470",2007,3,6,9,0,329,11.4,14.6,3.59,9.09,6.39,NA,1016.4,14.5,18,8.2,NA,NA
"1471",2007,3,6,10,0,343,10.9,13,3.46,8.33,6.55,NA,1017.7,13.3,18,7.1,NA,NA
"1472",2007,3,6,11,0,338,9.1,11.2,3.46,9.09,6.42,NA,1019.3,12.7,18,6,NA,NA
"1473",2007,3,6,12,0,340,11.2,13.6,3.24,9.09,6.67,NA,1020.5,11.9,18,6.5,NA,NA
"1474",2007,3,6,13,0,339,10.9,13.8,3.3,9.09,6.33,NA,1022.1,11.1,18,6.7,NA,NA
"1475",2007,3,6,14,0,344,13,16,3.21,9.09,6.19,NA,1023.6,10.1,18,5.4,NA,NA
"1476",2007,3,6,15,0,341,13,16.2,3.59,7.69,6.46,NA,1024.6,9.3,18,5.1,NA,NA
"1477",2007,3,6,16,0,338,12,15.5,3.91,9.09,6.63,NA,1025.8,8.3,18,2.8,NA,NA
"1478",2007,3,6,17,0,338,12.1,15.1,4.29,9.09,7.05,NA,1026,7.8,18,2.9,NA,NA
"1479",2007,3,6,18,0,337,11.1,15,4.72,10,7.58,NA,1026.3,7.3,18,1.9,NA,NA
"1480",2007,3,6,19,0,328,11.1,15.1,4.8,10,7.49,NA,1026,7.3,18,1.5,NA,NA
"1481",2007,3,6,20,0,339,11.7,15,4.34,11.11,7.29,NA,1026,7.1,18,0.3,NA,NA
"1482",2007,3,6,21,0,334,11.3,16,4.78,11.11,7.67,NA,1027.1,6.9,18,0.6,NA,NA
"1483",2007,3,6,22,0,340,10.3,14,4.58,11.11,7.56,NA,1028.2,6.6,18,0.5,NA,NA
"1484",2007,3,6,23,0,341,10.3,13.7,4.07,11.11,7.28,NA,1028.4,6.4,18,-1.2,NA,NA
"1485",2007,3,7,0,0,340,9.7,11.8,3.79,10,6.95,NA,1029,6.4,18,-0.3,NA,NA
"1486",2007,3,7,1,0,343,8.5,10.4,3.67,10,6.94,NA,1029.8,6.6,18,0.5,NA,NA
"1487",2007,3,7,2,0,343,8.5,11.1,3.29,10,6.85,NA,1030.2,6.2,18,-1.3,NA,NA
"1488",2007,3,7,3,0,341,8.2,11.6,3.32,10,6.63,NA,1030.5,6.5,18,-0.8,NA,NA
"1489",2007,3,7,4,0,355,6.7,9.5,3.12,10,6.78,NA,1030.5,6.5,18,0.7,NA,NA
"1490",2007,3,7,5,0,343,6.3,8.7,2.96,7.69,6.66,NA,1030.3,6.6,18,-0.6,NA,NA
